# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=6][T/m^n] 
+4.6675000000007185e+02 -4.2669184845256065e-02 +4.7129599384130701e-02 +5.2908460658438878e+00 -1.0931411721496103e+01 -1.1217326867739556e+06 
+4.6680000000007186e+02 -4.2598093221942725e-02 +4.6970355503741533e-02 +5.2799889205106245e+00 -1.0925363201083899e+01 -1.0731363806737468e+06 
+4.6685000000007187e+02 -4.2527137636023289e-02 +4.6811878692264428e-02 +5.2691762647076681e+00 -1.0924119026284988e+01 -1.0290832818958540e+06 
+4.6690000000007188e+02 -4.2456317800065507e-02 +4.6654147401470433e-02 +5.2584130688164423e+00 -1.0927337881394754e+01 -9.9022642059457849e+05 
+4.6695000000007190e+02 -4.2385633400715619e-02 +4.6497128258477571e-02 +5.2477017213010999e+00 -1.0934452639698160e+01 -9.5679145386478398e+05 
+4.6700000000007191e+02 -4.2315084117861938e-02 +4.6340789200194896e-02 +5.2370443104263238e+00 -1.0944923857146687e+01 -9.2898781794699887e+05 
+4.6705000000007192e+02 -4.2244669666645307e-02 +4.6185092254594905e-02 +5.2264438839334613e+00 -1.0958131750808880e+01 -9.0709543911370798e+05 
+4.6710000000007193e+02 -4.2174389829222142e-02 +4.6029987422958198e-02 +5.2159050844401209e+00 -1.0973298999312934e+01 -8.9149814128668990e+05 
+4.6715000000007194e+02 -4.2104244379946261e-02 +4.5875421949396880e-02 +5.2054322422771877e+00 -1.0989611185479230e+01 -8.8255301954534766e+05 
+4.6720000000007195e+02 -4.2034233076570456e-02 +4.5721339881533866e-02 +5.1950293800148621e+00 -1.1006212703485172e+01 -8.8060515757079085e+05 
+4.6725000000007196e+02 -4.1964355649552178e-02 +4.5567683924789604e-02 +5.1846992946754762e+00 -1.1022218212065001e+01 -8.8588909642874310e+05 
+4.6730000000007198e+02 -4.1894611814204154e-02 +4.5414419613116146e-02 +5.1744409216443570e+00 -1.1036965560912323e+01 -8.9819761925334029e+05 
+4.6735000000007199e+02 -4.1825001257546228e-02 +4.5261525812406486e-02 +5.1642497365480473e+00 -1.1049921861720863e+01 -9.1692270190336509e+05 
+4.6740000000007200e+02 -4.1755523644534748e-02 +4.5108990860833323e-02 +5.1541191181985768e+00 -1.1060753179525355e+01 -9.4108664962062449e+05 
+4.6745000000007201e+02 -4.1686178637320347e-02 +4.4956804594243303e-02 +5.1440421729658059e+00 -1.1069160672562122e+01 -9.6965706935928506e+05 
+4.6750000000007202e+02 -4.1616965897899844e-02 +4.4804956936416535e-02 +5.1340119922694472e+00 -1.1074847697144099e+01 -1.0015994162329776e+06 
+4.6755000000007203e+02 -4.1547885088118075e-02 +4.4653437898807644e-02 +5.1240216527304216e+00 -1.1077519802140237e+01 -1.0358770181497555e+06 
+4.6760000000007204e+02 -4.1478935869670074e-02 +4.4502237580396786e-02 +5.1140642163664323e+00 -1.1076884725497992e+01 -1.0714511063927950e+06 
+4.6765000000007205e+02 -4.1410117904102955e-02 +4.4351346167436176e-02 +5.1041327307563709e+00 -1.1072652389002089e+01 -1.1072808422223942e+06 
+4.6770000000007207e+02 -4.1341430852817385e-02 +4.4200753933300974e-02 +5.0942202292067318e+00 -1.1064534894684174e+01 -1.1423233445765052e+06 
+4.6775000000007208e+02 -4.1272874377070688e-02 +4.4050451238259965e-02 +5.0843197309583354e+00 -1.1052246520201736e+01 -1.1755337208219618e+06 
+4.6780000000007209e+02 -4.1204448137977759e-02 +4.3900428529301969e-02 +5.0744242413393854e+00 -1.1035503714689014e+01 -1.2058650931819859e+06 
+4.6785000000007210e+02 -4.1136151798076601e-02 +4.3750677389669888e-02 +5.0645269117391418e+00 -1.1014050817467588e+01 -1.2323053405801626e+06 
+4.6790000000007211e+02 -4.1067985035788131e-02 +4.3601204265371570e-02 +5.0546226863410357e+00 -1.0988009098177164e+01 -1.2543183934201477e+06 
+4.6795000000007212e+02 -4.0999947547542902e-02 +4.3452027981215967e-02 +5.0447083591859174e+00 -1.0957797516465858e+01 -1.2717872141176872e+06 
+4.6800000000007213e+02 -4.0932039034602304e-02 +4.3303159639637080e-02 +5.0347800524256732e+00 -1.0923747202130251e+01 -1.2845033052897903e+06 
+4.6805000000007215e+02 -4.0864259177260914e-02 +4.3154610671892919e-02 +5.0248329123119895e+00 -1.0886202776802268e+01 -1.2921663353385357e+06 
+4.6810000000007216e+02 -4.0796607621555812e-02 +4.3006399798037089e-02 +5.0148613173201113e+00 -1.0845604755312209e+01 -1.2944298590213628e+06 
+4.6815000000007217e+02 -4.0729084075238058e-02 +4.2858549067189874e-02 +5.0048616026232198e+00 -1.0802438753826539e+01 -1.2911054567870086e+06 
+4.6820000000007218e+02 -4.0661688286301685e-02 +4.2711084374835451e-02 +4.9948311124263709e+00 -1.0757239801724715e+01 -1.2820727059921341e+06 
+4.6825000000007219e+02 -4.0594420042124935e-02 +4.2564041480541950e-02 +4.9847680417549975e+00 -1.0710675394328044e+01 -1.2672571205414373e+06 
+4.6830000000007220e+02 -4.0527279149660936e-02 +4.2417444157125221e-02 +4.9746733308882094e+00 -1.0663311949259336e+01 -1.2468804937186376e+06 
+4.6835000000007221e+02 -4.0460265443747832e-02 +4.2271306832239917e-02 +4.9645510377965145e+00 -1.0615665070186814e+01 -1.2214828097144272e+06 
+4.6840000000007223e+02 -4.0393378776333297e-02 +4.2125638247532723e-02 +4.9544068107224364e+00 -1.0568147971444082e+01 -1.1918470481007628e+06 
+4.6845000000007224e+02 -4.0326619001367234e-02 +4.1980446264499711e-02 +4.9442464923955711e+00 -1.0521153458604505e+01 -1.1587936721028495e+06 
+4.6850000000007225e+02 -4.0259985973040847e-02 +4.1835738756636646e-02 +4.9340759506510867e+00 -1.0475074499574434e+01 -1.1231468815523223e+06 
+4.6855000000007226e+02 -4.0193479545784297e-02 +4.1691523609327930e-02 +4.9239010782521095e+00 -1.0430304221998311e+01 -1.0857345830471620e+06 
+4.6860000000007227e+02 -4.0127099574265586e-02 +4.1547808719807268e-02 +4.9137277927379825e+00 -1.0387235911730567e+01 -1.0473883620760080e+06 
+4.6865000000007228e+02 -4.0060845913387953e-02 +4.1404601997024011e-02 +4.9035620362425272e+00 -1.0346263009693908e+01 -1.0089434527378684e+06 
+4.6870000000007229e+02 -3.9994718418289006e-02 +4.1261911361497476e-02 +4.8934097753518735e+00 -1.0307779108473914e+01 -9.7123871091605152e+05 
+4.6875000000007230e+02 -3.9928716944338020e-02 +4.1119744745277027e-02 +4.8832770009173228e+00 -1.0272177950505833e+01 -9.3511658317860530e+05 
+4.6880000000007232e+02 -3.9862841347134879e-02 +4.0978110091690424e-02 +4.8731697279045045e+00 -1.0239853422806506e+01 -9.0142307906192483e+05 
+4.6885000000007233e+02 -3.9797091481247694e-02 +4.0837014487232780e-02 +4.8630938656309297e+00 -1.0211178177384399e+01 -8.7097756335174909e+05 
+4.6890000000007234e+02 -3.9731467191951052e-02 +4.0696452128167554e-02 +4.8530541381897256e+00 -1.0186178743554748e+01 -8.4420724470448412e+05 
+4.6895000000007235e+02 -3.9665968321848988e-02 +4.0556406420222534e-02 +4.8430547615982809e+00 -1.0164559005177390e+01 -8.2123074037652556e+05 
+4.6900000000007236e+02 -3.9600594710752279e-02 +4.0416869079948445e-02 +4.8331008948475889e+00 -1.0146104841966617e+01 -8.0227596988330700e+05 
+4.6905000000007237e+02 -3.9535346207020074e-02 +4.0277835030574367e-02 +4.8231984944208426e+00 -1.0130633991603855e+01 -7.8765825365092419e+05 
+4.6910000000007238e+02 -3.9470222669434230e-02 +4.0139295248615960e-02 +4.8133536931600682e+00 -1.0117912010868725e+01 -7.7769872187206766e+05 
+4.6915000000007240e+02 -3.9405223854787362e-02 +4.0001237560170898e-02 +4.8035694382665177e+00 -1.0107661909576937e+01 -7.7246276297608961e+05 
+4.6920000000007241e+02 -3.9340349474377208e-02 +3.9863647912775954e-02 +4.7938474183562851e+00 -1.0099583263823341e+01 -7.7192257436964486e+05 
+4.6925000000007242e+02 -3.9275599207862485e-02 +3.9726502165135312e-02 +4.7841888624023037e+00 -1.0093244249912450e+01 -7.7604105955981626e+05 
+4.6930000000007243e+02 -3.9210972719965778e-02 +3.9589780568996306e-02 +4.7745934992664427e+00 -1.0088236472224308e+01 -7.8463119093126932e+05 
+4.6935000000007244e+02 -3.9146469649817363e-02 +3.9453467908452736e-02 +4.7650585230544316e+00 -1.0084118495505711e+01 -7.9729670596411137e+05 
+4.6940000000007245e+02 -3.9082089623502667e-02 +3.9317551093406455e-02 +4.7555799788763586e+00 -1.0080459022187444e+01 -8.1351635452690255e+05 
+4.6945000000007246e+02 -3.9017832265838784e-02 +3.9182017425347604e-02 +4.7461537926255417e+00 -1.0076835356248026e+01 -8.3274804158796265e+05 
+4.6950000000007248e+02 -3.8953697201345061e-02 +3.9046854181790824e-02 +4.7367758616363744e+00 -1.0072824292162514e+01 -8.5444541414348769e+05 
+4.6955000000007249e+02 -3.8889684054244741e-02 +3.8912048616273731e-02 +4.7274420548263620e+00 -1.0068002115888724e+01 -8.7805788438416738e+05 
+4.6960000000007250e+02 -3.8825792448465991e-02 +3.8777587958435146e-02 +4.7181482127991465e+00 -1.0061944607189679e+01 -9.0303064878957334e+05 
+4.6965000000007251e+02 -3.8762022007643636e-02 +3.8643459414225444e-02 +4.7088901479787975e+00 -1.0054227043660648e+01 -9.2880471084597835e+05 
+4.6970000000007252e+02 -3.8698372355119949e-02 +3.8509650165934890e-02 +4.6996636447146267e+00 -1.0044424202504759e+01 -9.5481690067084192e+05 
+4.6975000000007253e+02 -3.8634843113946320e-02 +3.8376147372338687e-02 +4.6904644594114249e+00 -1.0032110364157104e+01 -9.8049989708321076e+05 
+4.6980000000007254e+02 -3.8571433906884479e-02 +3.8242938168904124e-02 +4.6812883206464218e+00 -1.0016859316327533e+01 -1.0052822488221299e+06 
+4.6985000000007255e+02 -3.8508144357439274e-02 +3.8110010333680396e-02 +4.6721310336744057e+00 -9.9982605752659008e+00 -1.0286119356282941e+06 
+4.6990000000007257e+02 -3.8444974094118928e-02 +3.7977360858659395e-02 +4.6629890980122948e+00 -9.9761621465353461e+00 -1.0502121604379627e+06 
+4.6995000000007258e+02 -3.8381922731915243e-02 +3.7844992148720349e-02 +4.6538579162115239e+00 -9.9506668364558220e+00 -1.0699093898237830e+06 
+4.7000000000007259e+02 -3.8318989881876875e-02 +3.7712898858515545e-02 +4.6447315279561820e+00 -9.9218175165217559e+00 -1.0873898273815548e+06 
+4.7005000000007260e+02 -3.8256175156087278e-02 +3.7581070708825361e-02 +4.6356034364190979e+00 -9.8896009345843723e+00 -1.1022699354549677e+06 
+4.7010000000007261e+02 -3.8193478175114502e-02 +3.7449498607825753e-02 +4.6264674249539626e+00 -9.8540197644758223e+00 -1.1141893568919476e+06 
+4.7015000000007262e+02 -3.8130898690046641e-02 +3.7318176766014732e-02 +4.6173212946730331e+00 -9.8151208524645259e+00 -1.1231063748160987e+06 
+4.7020000000007263e+02 -3.8068436525101855e-02 +3.7187103583198926e-02 +4.6081648837065217e+00 -9.7730045503390084e+00 -1.1291297630533597e+06 
+4.7025000000007265e+02 -3.8006091543079490e-02 +3.7056292473267742e-02 +4.5989981887810014e+00 -9.7279591801749312e+00 -1.1323289076635847e+06 
+4.7030000000007266e+02 -3.7943863618048010e-02 +3.6925765664964118e-02 +4.5898207861331661e+00 -9.6803879113234768e+00 -1.1326908247813536e+06 
+4.7035000000007267e+02 -3.7881752647098484e-02 +3.6795545563960773e-02 +4.5806340542959481e+00 -9.6307807086946031e+00 -1.1303178647471515e+06 
+4.7040000000007268e+02 -3.7819758541708146e-02 +3.6665652372418436e-02 +4.5714406219234984e+00 -9.5796199834036209e+00 -1.1254443515980181e+06 
+4.7045000000007269e+02 -3.7757881214766330e-02 +3.6536105759335726e-02 +4.5622432480229902e+00 -9.5273766569944396e+00 -1.1183272796369416e+06 
+4.7050000000007270e+02 -3.7696120579481567e-02 +3.6406925320861261e-02 +4.5530447201628474e+00 -9.4745201900006357e+00 -1.1092278610605460e+06 
+4.7055000000007271e+02 -3.7634476549380971e-02 +3.6278130580359461e-02 +4.5438478544308225e+00 -9.4215185833142954e+00 -1.0984115206971215e+06 
+4.7060000000007273e+02 -3.7572949038309225e-02 +3.6149740988531881e-02 +4.5346554953612337e+00 -9.3688383803004527e+00 -1.0861478871962421e+06 
+4.7065000000007274e+02 -3.7511537960428096e-02 +3.6021775923479278e-02 +4.5254705158779158e+00 -9.3169446683155872e+00 -1.0727107854699329e+06 
+4.7070000000007275e+02 -3.7450243230215334e-02 +3.5894254690754232e-02 +4.5162958172372223e+00 -9.2663010796205594e+00 -1.0583782299811929e+06 
+4.7075000000007276e+02 -3.7389064762464091e-02 +3.5767196523485832e-02 +4.5071343289479220e+00 -9.2173697936662080e+00 -1.0434324138760209e+06 
+4.7080000000007277e+02 -3.7328002472282115e-02 +3.5640620582394422e-02 +4.4979890087338568e+00 -9.1706115375857014e+00 -1.0281597042409676e+06 
+4.7085000000007278e+02 -3.7267056274430138e-02 +3.5514545571393365e-02 +4.4888627771655862e+00 -9.1264764063012738e+00 -1.0128366494576368e+06 
+4.7090000000007279e+02 -3.7206226081120744e-02 +3.5388985641830836e-02 +4.4797582291296774e+00 -9.0852835545733601e+00 -9.9760323839625402e+05 
+4.7095000000007281e+02 -3.7145511824805522e-02 +3.5263956075964067e-02 +4.4706799327250915e+00 -9.0472396982902605e+00 -9.8268913887233625e+05 
+4.7100000000007282e+02 -3.7084913450162016e-02 +3.5139478480378690e-02 +4.4616341725866739e+00 -9.0125864800290980e+00 -9.6849440317291371e+05 
+4.7105000000007283e+02 -3.7024430902378336e-02 +3.5015576760716587e-02 +4.4526275499325498e+00 -8.9815908023734856e+00 -9.5545946814947121e+05 
+4.7110000000007284e+02 -3.6964064121466675e-02 +3.4892273798850577e-02 +4.4436665044553116e+00 -8.9545057328388467e+00 -9.4401306488175818e+05 
+4.7115000000007285e+02 -3.6903812940306764e-02 +3.4769589149015477e-02 +4.4347542050530206e+00 -8.9315397241195083e+00 -9.3432710486001533e+05 
+4.7120000000007286e+02 -3.6843677112940725e-02 +3.4647535554845309e-02 +4.4258917378972242e+00 -8.9128135659989116e+00 -9.2642725616797677e+05 
+4.7125000000007287e+02 -3.6783656337244695e-02 +3.4526102406692974e-02 +4.4170801771515018e+00 -8.8981579736286616e+00 -9.2042543493940006e+05 
+4.7130000000007288e+02 -3.6723750290717866e-02 +3.4405262453806797e-02 +4.4083214589333872e+00 -8.8871914978570654e+00 -9.1659161670741206e+05 
+4.7135000000007290e+02 -3.6663958620170155e-02 +3.4284988435715730e-02 +4.3996151250639359e+00 -8.8794237850142537e+00 -9.1503886773033021e+05 
+4.7140000000007291e+02 -3.6604280953890678e-02 +3.4165256099879512e-02 +4.3909591039428273e+00 -8.8743780394852170e+00 -9.1570817591406638e+05 
+4.7145000000007292e+02 -3.6544716918391937e-02 +3.4046041954921648e-02 +4.3823511606714050e+00 -8.8715938217995038e+00 -9.1851167254252802e+05 
+4.7150000000007293e+02 -3.6485266139872699e-02 +3.3927322651228692e-02 +4.3737890333782623e+00 -8.8706135289511217e+00 -9.2335740666481911e+05 
+4.7155000000007294e+02 -3.6425928244218767e-02 +3.3809074980639280e-02 +4.3652704332489396e+00 -8.8709823877117380e+00 -9.3014934355981043e+05 
+4.7160000000007295e+02 -3.6366702857002241e-02 +3.3691275876071083e-02 +4.3567930444925986e+00 -8.8722484470006293e+00 -9.3878735677675647e+05 
+4.7165000000007296e+02 -3.6307589603483022e-02 +3.3573902411272359e-02 +4.3483545243990189e+00 -8.8739625721794937e+00 -9.4916722915583081e+05 
+4.7170000000007298e+02 -3.6248588108608204e-02 +3.3456931800376510e-02 +4.3399525033203430e+00 -8.8756784362143630e+00 -9.6118064709290245e+05 
+4.7175000000007299e+02 -3.6189697997012903e-02 +3.3340341397701319e-02 +4.3315845846900869e+00 -8.8769525146949277e+00 -9.7471519757674402e+05 
+4.7180000000007300e+02 -3.6130918893020551e-02 +3.3224108697249150e-02 +4.3232483450468990e+00 -8.8773440762658034e+00 -9.8965436701614375e+05 
+4.7185000000007301e+02 -3.6072250420870478e-02 +3.3108211454858032e-02 +4.3149413561025014e+00 -8.8764180565927386e+00 -1.0058820925151581e+06 
+4.7190000000007302e+02 -3.6013692202969724e-02 +3.2992628611250928e-02 +4.3066610467173403e+00 -8.8737861738885773e+00 -1.0233036774573274e+06 
+4.7195000000007303e+02 -3.5955243835331351e-02 +3.2877334285099293e-02 +4.2984021903427445e+00 -8.8691000459523543e+00 -1.0416121304197354e+06 
+4.7200000000007304e+02 -3.5896904897147509e-02 +3.2762296380206953e-02 +4.2901575542592818e+00 -8.8619839877436171e+00 -1.0603028819052288e+06 
+4.7205000000007306e+02 -3.5838674968252181e-02 +3.2647481180781014e-02 +4.2819197100354378e+00 -8.8520447283909771e+00 -1.0788439905579893e+06 
+4.7210000000007307e+02 -3.5780553633477152e-02 +3.2532855182636475e-02 +4.2736813492645807e+00 -8.8388922826834797e+00 -1.0967092235416356e+06 
+4.7215000000007308e+02 -3.5722540544211083e-02 +3.2418387102004308e-02 +4.2654371737747514e+00 -8.8221666022211522e+00 -1.1135277545122618e+06 
+4.7220000000007309e+02 -3.5664635414984242e-02 +3.2304053389636642e-02 +4.2571834184792694e+00 -8.8016072758457309e+00 -1.1290271440694893e+06 
+4.7225000000007310e+02 -3.5606838025792044e-02 +3.2189857224133235e-02 +4.2489163885673928e+00 -8.7772869539841896e+00 -1.1428404941636552e+06 
+4.7230000000007311e+02 -3.5549148184962957e-02 +3.2075817247446271e-02 +4.2406321513370484e+00 -8.7494862116775121e+00 -1.1545051766055343e+06 
+4.7235000000007312e+02 -3.5491565733693269e-02 +3.1961950313280793e-02 +4.2323295580293649e+00 -8.7185833239678292e+00 -1.1637523929722514e+06 
+4.7240000000007313e+02 -3.5434090532165612e-02 +3.1848270533280841e-02 +4.2240091030915652e+00 -8.6849529302596213e+00 -1.1704801857236964e+06 
+4.7245000000007315e+02 -3.5376722442256550e-02 +3.1734791263948951e-02 +4.2156714388351633e+00 -8.6489535253645329e+00 -1.1746142468123024e+06 
+4.7250000000007316e+02 -3.5319461326013997e-02 +3.1621525731679659e-02 +4.2073172342631162e+00 -8.6109409418919132e+00 -1.1760826849290468e+06 
+4.7255000000007317e+02 -3.5262307045658491e-02 +3.1508487033409770e-02 +4.1989471751832719e+00 -8.5712683650649382e+00 -1.1748160503046412e+06 
+4.7260000000007318e+02 -3.5205259463583986e-02 +3.1395688137437698e-02 +4.1905619643116667e+00 -8.5302863496177856e+00 -1.1707473587958871e+06 
+4.7265000000007319e+02 -3.5148318442358849e-02 +3.1283141884046572e-02 +4.1821623213833226e+00 -8.4883428343753753e+00 -1.1638121169092811e+06 
+4.7270000000007320e+02 -3.5091483844727080e-02 +3.1170860986362875e-02 +4.1737489832633052e+00 -8.4457831598351447e+00 -1.1539483463388127e+06 
+4.7275000000007321e+02 -3.5034755533609317e-02 +3.1058858030991978e-02 +4.1653227040652778e+00 -8.4029500829225530e+00 -1.1410966102804414e+06 
+4.7280000000007323e+02 -3.4978133372103648e-02 +3.0947145478890867e-02 +4.1568842552495386e+00 -8.3601837949792355e+00 -1.1252000363525031e+06 
+4.7285000000007324e+02 -3.4921617223877897e-02 +3.0835735888289771e-02 +4.1484344642555149e+00 -8.3178271961361130e+00 -1.1062124606370928e+06 
+4.7290000000007325e+02 -3.4865206961523607e-02 +3.0724644470195177e-02 +4.1399749909065644e+00 -8.2762660614484691e+00 -1.0842076457488986e+06 
+4.7295000000007326e+02 -3.4808902485374278e-02 +3.0613891804146115e-02 +4.1315101597091530e+00 -8.2358842545292443e+00 -1.0595112680968111e+06 
+4.7300000000007327e+02 -3.4752703709156701e-02 +3.0503501487802689e-02 +4.1230456546811904e+00 -8.1970653795045774e+00 -1.0325755273757087e+06 
+4.7305000000007328e+02 -3.4696610548815954e-02 +3.0393496908290966e-02 +4.1145872669747261e+00 -8.1601895217233675e+00 -1.0038647510383059e+06 
+4.7310000000007329e+02 -3.4640622923952057e-02 +3.0283900621324401e-02 +4.1061409019414929e+00 -8.1256258412108888e+00 -9.7385456320027180e+05 
+4.7315000000007331e+02 -3.4584740733097592e-02 +3.0174734133397222e-02 +4.0977118419656904e+00 -8.0937295285522435e+00 -9.4297463290658651e+05 
+4.7320000000007332e+02 -3.4528963848740081e-02 +3.0066014890320784e-02 +4.0893048129909042e+00 -8.0648038533147126e+00 -9.1162525708492461e+05 
+4.7325000000007333e+02 -3.4473292104507586e-02 +2.9957744674343097e-02 +4.0809244694518432e+00 -8.0389561537959366e+00 -8.8026032855391712e+05 
+4.7330000000007334e+02 -3.4417725313450671e-02 +2.9849919027508529e-02 +4.0725749963262610e+00 -8.0161955675901932e+00 -8.4932553609701269e+05 
+4.7335000000007335e+02 -3.4362263263616848e-02 +2.9742534745724195e-02 +4.0642583378528370e+00 -7.9964261534719192e+00 -8.1914035229764879e+05 
+4.7340000000007336e+02 -3.4306905731133257e-02 +2.9635587708197159e-02 +4.0559754939452857e+00 -7.9794742156026430e+00 -7.8999304290684918e+05 
+4.7345000000007337e+02 -3.4251652491513573e-02 +2.9529074002463383e-02 +4.0477274117220352e+00 -7.9651691956903488e+00 -7.6216597788531182e+05 
